Date,Price,Open,High,Low,Change %,GDP,Inflation,FDI,Trade Balance,Unemployment Rate,Exchange Rate,Economic Growth
12/26/2017,2244.92,2244.92,2244.92,2244.92,0.0062,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/24/2017,2231.05,2231.05,2231.05,2231.05,-0.0001,6.59,5.7,1.81,12.81,4.37,84.6,6.59
12/21/2017,2231.19,2231.19,2231.19,2231.19,0,6.59,5.7,1.81,12.81,4.37,84.525,6.59
12/20/2017,2231.16,2231.16,2231.16,2231.16,-0.0057,6.59,5.7,1.81,12.81,4.37,84.525,6.59
12/19/2017,2243.87,2243.87,2243.87,2243.87,-0.0003,6.59,5.7,1.81,12.81,4.37,84.65,6.59
12/18/2017,2244.54,2244.54,2244.54,2244.54,0.0023,6.59,5.7,1.81,12.81,4.37,84.65,6.59
12/17/2017,2239.29,2239.29,2239.29,2239.29,-0.0035,6.59,5.7,1.81,12.81,4.37,84.65,6.59
12/14/2017,2247.18,2247.18,2247.18,2247.18,-0.002,6.59,5.7,1.81,12.81,4.37,83.795,6.59
12/13/2017,2251.67,2251.67,2251.67,2251.67,-0.0025,6.59,5.7,1.81,12.81,4.37,84.65,6.59
12/12/2017,2257.41,2257.41,2257.41,2257.41,0.005,6.59,5.7,1.81,12.81,4.37,84.65,6.59
12/11/2017,2246.27,2246.27,2246.27,2246.27,-0.0018,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/10/2017,2250.22,2250.22,2250.22,2250.22,-0.0061,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/7/2017,2264.07,2264.07,2264.07,2264.07,-0.0033,6.59,5.7,1.81,12.81,4.37,83.785,6.59
12/6/2017,2271.47,2271.47,2271.47,2271.47,-0.0029,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/5/2017,2278.06,2278.06,2278.06,2278.06,0.0052,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/4/2017,2266.3,2266.3,2266.3,2266.3,-0.0034,6.59,5.7,1.81,12.81,4.37,84.5,6.59
12/3/2017,2273.97,2273.97,2273.97,2273.97,0.0017,6.59,5.7,1.81,12.81,4.37,84.5,6.59
11/30/2017,2270.13,2270.13,2270.13,2270.13,0.004,6.59,5.7,1.81,12.81,4.37,83.765,6.59
11/29/2017,2261.03,2261.03,2261.03,2261.03,0.0026,6.59,5.7,1.81,12.81,4.37,83.785,6.59
11/28/2017,2255.22,2255.22,2255.22,2255.22,-0.0055,6.59,5.7,1.81,12.81,4.37,84.8,6.59
11/27/2017,2267.64,2267.64,2267.64,2267.64,-0.0054,6.59,5.7,1.81,12.81,4.37,84.8,6.59
11/26/2017,2280,2280,2280,2280,0.0012,6.59,5.7,1.81,12.81,4.37,84.8,6.59
11/23/2017,2277.35,2277.35,2277.35,2277.35,0.0029,6.59,5.7,1.81,12.81,4.37,84.8,6.59
11/22/2017,2270.66,2270.66,2270.66,2270.66,0.0009,6.59,5.7,1.81,12.81,4.37,84.175,6.59
11/21/2017,2268.73,2268.73,2268.73,2268.73,-0.0076,6.59,5.7,1.81,12.81,4.37,83.155,6.59
11/20/2017,2286.11,2286.11,2286.11,2286.11,-0.0018,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/19/2017,2290.34,2290.34,2290.34,2290.34,0.0047,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/16/2017,2279.64,2279.64,2279.64,2279.64,0.0041,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/15/2017,2270.3,2270.3,2270.3,2270.3,-0.0033,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/14/2017,2277.91,2277.91,2277.91,2277.91,0.0071,6.59,5.7,1.81,12.81,4.37,83.025,6.59
11/13/2017,2261.87,2261.87,2261.87,2261.87,0.0011,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/12/2017,2259.34,2259.34,2259.34,2259.34,0.0068,6.59,5.7,1.81,12.81,4.37,84.725,6.59
11/9/2017,2244.1,2244.1,2244.1,2244.1,0.0064,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/8/2017,2229.88,2229.88,2229.88,2229.88,0.0087,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/7/2017,2210.72,2210.72,2210.72,2210.72,0.001,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/6/2017,2208.48,2208.48,2208.48,2208.48,0.0046,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/5/2017,2198.36,2198.36,2198.36,2198.36,-0.0014,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/2/2017,2201.45,2201.45,2201.45,2201.45,0.0057,6.59,5.7,1.81,12.81,4.37,84.6,6.59
11/1/2017,2188.99,2188.99,2188.99,2188.99,0.0097,6.59,5.7,1.81,12.81,4.37,84.55,6.59
10/31/2017,2168.03,2168.03,2168.03,2168.03,0.0024,6.59,5.7,1.81,12.81,4.37,84.55,6.59
10/30/2017,2162.8,2162.8,2162.8,2162.8,0.0029,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/29/2017,2156.64,2156.64,2156.64,2156.64,-0.0079,6.59,5.7,1.81,12.81,4.37,83.055,6.59
10/26/2017,2173.88,2173.88,2173.88,2173.88,-0.0037,6.59,5.7,1.81,12.81,4.37,83.015,6.59
10/25/2017,2181.88,2181.88,2181.88,2181.88,0.004,6.59,5.7,1.81,12.81,4.37,83.005,6.59
10/24/2017,2173.2,2173.2,2173.2,2173.2,-0.0006,6.59,5.7,1.81,12.81,4.37,83.025,6.59
10/23/2017,2174.51,2174.51,2174.51,2174.51,-0.0067,6.59,5.7,1.81,12.81,4.37,83.005,6.59
10/22/2017,2189.26,2189.26,2189.26,2189.26,0.0004,6.59,5.7,1.81,12.81,4.37,83.04,6.59
10/19/2017,2188.29,2188.29,2188.29,2188.29,0.0046,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/18/2017,2178.25,2178.25,2178.25,2178.25,-0.0017,6.59,5.7,1.81,12.81,4.37,82.95,6.59
10/17/2017,2181.87,2181.87,2181.87,2181.87,-0.0033,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/16/2017,2189.11,2189.11,2189.11,2189.11,-0.002,6.59,5.7,1.81,12.81,4.37,83.025,6.59
10/15/2017,2193.5,2193.5,2193.5,2193.5,-0.0018,6.59,5.7,1.81,12.81,4.37,83,6.59
10/12/2017,2197.46,2197.46,2197.46,2197.46,-0.005,6.59,5.7,1.81,12.81,4.37,83.005,6.59
10/11/2017,2208.44,2208.44,2208.44,2208.44,0.0007,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/10/2017,2207,2207,2207,2207,0.0033,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/9/2017,2199.66,2199.66,2199.66,2199.66,-0.007,6.59,5.7,1.81,12.81,4.37,83.035,6.59
10/8/2017,2215.15,2215.15,2215.15,2215.15,0.0062,6.59,5.7,1.81,12.81,4.37,83.035,6.59
10/5/2017,2201.43,2201.43,2201.43,2201.43,0.005,6.59,5.7,1.81,12.81,4.37,84.005,6.59
10/4/2017,2190.46,2190.46,2190.46,2190.46,0.004,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/3/2017,2181.67,2181.67,2181.67,2181.67,0.0022,6.59,5.7,1.81,12.81,4.37,83.045,6.59
10/2/2017,2176.82,2176.82,2176.82,2176.82,-0.0004,6.59,5.7,1.81,12.81,4.37,83.015,6.59
9/28/2017,2177.61,2177.61,2177.61,2177.61,-0.0002,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/27/2017,2178.05,2178.05,2178.05,2178.05,-0.0021,6.59,5.7,1.81,12.81,4.37,83.005,6.59
9/26/2017,2182.73,2182.73,2182.73,2182.73,-0.0015,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/25/2017,2185.97,2185.97,2185.97,2185.97,-0.0063,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/24/2017,2199.81,2199.81,2199.81,2199.81,0.001,6.59,5.7,1.81,12.81,4.37,83.18,6.59
9/21/2017,2197.53,2197.53,2197.53,2197.53,-0.0005,6.59,5.7,1.81,12.81,4.37,83.005,6.59
9/20/2017,2198.61,2198.61,2198.61,2198.61,-0.007,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/19/2017,2214.09,2214.09,2214.09,2214.09,-0.0015,6.59,5.7,1.81,12.81,4.37,83.005,6.59
9/18/2017,2217.49,2217.49,2217.49,2217.49,-0.0041,6.59,5.7,1.81,12.81,4.37,83.035,6.59
9/17/2017,2226.62,2226.62,2226.62,2226.62,0.0006,6.59,5.7,1.81,12.81,4.37,83.005,6.59
9/14/2017,2225.19,2225.19,2225.19,2225.19,0.0059,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/13/2017,2212.14,2212.14,2212.14,2212.14,0.0052,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/12/2017,2200.72,2200.72,2200.72,2200.72,-0.0036,6.59,5.7,1.81,12.81,4.37,83.035,6.59
9/11/2017,2208.78,2208.78,2208.78,2208.78,0.0033,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/10/2017,2201.43,2201.43,2201.43,2201.43,0.0105,6.59,5.7,1.81,12.81,4.37,83.025,6.59
9/7/2017,2178.5,2178.5,2178.5,2178.5,0.0083,6.59,5.7,1.81,12.81,4.37,83.015,6.59
9/6/2017,2160.48,2160.48,2160.48,2160.48,0.0016,6.59,5.7,1.81,12.81,4.37,83.045,6.59
9/5/2017,2157.08,2157.08,2157.08,2157.08,0.0056,6.59,5.7,1.81,12.81,4.37,83.015,6.59
9/4/2017,2145,2145,2145,2145,0.0029,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/31/2017,2138.72,2138.72,2138.72,2138.72,0.0057,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/30/2017,2126.57,2126.57,2126.57,2126.57,0.0008,6.59,5.7,1.81,12.81,4.37,83.02,6.59
8/29/2017,2124.89,2124.89,2124.89,2124.89,0.0017,6.59,5.7,1.81,12.81,4.37,83.035,6.59
8/28/2017,2121.36,2121.36,2121.36,2121.36,0.0014,6.59,5.7,1.81,12.81,4.37,83.055,6.59
8/27/2017,2118.5,2118.5,2118.5,2118.5,0.0034,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/24/2017,2111.34,2111.34,2111.34,2111.34,0.0043,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/23/2017,2102.29,2102.29,2102.29,2102.29,-0.0005,6.59,5.7,1.81,12.81,4.37,83.14,6.59
8/22/2017,2103.33,2103.33,2103.33,2103.33,0.0026,6.59,5.7,1.81,12.81,4.37,82.975,6.59
8/21/2017,2097.86,2097.86,2097.86,2097.86,-0.0004,6.59,5.7,1.81,12.81,4.37,83.14,6.59
8/20/2017,2098.78,2098.78,2098.78,2098.78,-0.0049,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/17/2017,2109.09,2109.09,2109.09,2109.09,-0.0015,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/16/2017,2112.32,2112.32,2112.32,2112.32,-0.0064,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/13/2017,2126.03,2126.03,2126.03,2126.03,0.0002,6.59,5.7,1.81,12.81,4.37,82.915,6.59
8/10/2017,2125.71,2125.71,2125.71,2125.71,0.0021,6.59,5.7,1.81,12.81,4.37,83.075,6.59
8/9/2017,2121.21,2121.21,2121.21,2121.21,0.0007,6.59,5.7,1.81,12.81,4.37,82.995,6.59
8/8/2017,2119.65,2119.65,2119.65,2119.65,-0.0026,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/7/2017,2125.07,2125.07,2125.07,2125.07,-0.0023,6.59,5.7,1.81,12.81,4.37,82.995,6.59
8/6/2017,2130.07,2130.07,2130.07,2130.07,0.0033,6.59,5.7,1.81,12.81,4.37,82.995,6.59
8/3/2017,2123.12,2123.12,2123.12,2123.12,-0.004,6.59,5.7,1.81,12.81,4.37,82.995,6.59
8/2/2017,2131.66,2131.66,2131.66,2131.66,-0.0025,6.59,5.7,1.81,12.81,4.37,83.005,6.59
8/1/2017,2136.95,2136.95,2136.95,2136.95,-0.0031,6.59,5.7,1.81,12.81,4.37,82.995,6.59
7/31/2017,2143.5,2143.5,2143.5,2143.5,0.0078,6.59,5.7,1.81,12.81,4.37,83.005,6.59
7/30/2017,2126.81,2126.81,2126.81,2126.81,-0.0011,6.59,5.7,1.81,12.81,4.37,83.005,6.59
7/27/2017,2129.1,2129.1,2129.1,2129.1,-0.0011,6.59,5.7,1.81,12.81,4.37,83.085,6.59
7/26/2017,2131.34,2131.34,2131.34,2131.34,0.0033,6.59,5.7,1.81,12.81,4.37,82.965,6.59
7/25/2017,2124.24,2124.24,2124.24,2124.24,-0.0005,6.59,5.7,1.81,12.81,4.37,82.925,6.59
7/24/2017,2125.34,2125.34,2125.34,2125.34,0.002,6.59,5.7,1.81,12.81,4.37,82.885,6.59
7/23/2017,2121.17,2121.17,2121.17,2121.17,-0.0003,6.59,5.7,1.81,12.81,4.37,82.805,6.59
7/20/2017,2121.79,2121.79,2121.79,2121.79,0.0003,6.59,5.7,1.81,12.81,4.37,82.895,6.59
7/19/2017,2121.25,2121.25,2121.25,2121.25,-0.0061,6.59,5.7,1.81,12.81,4.37,82.915,6.59
7/18/2017,2134.24,2134.24,2134.24,2134.24,0.0006,6.59,5.7,1.81,12.81,4.37,82.875,6.59
7/17/2017,2133.03,2133.03,2133.03,2133.03,-0.0002,6.59,5.7,1.81,12.81,4.37,82.865,6.59
7/16/2017,2133.36,2133.36,2133.36,2133.36,0.001,6.59,5.7,1.81,12.81,4.37,82.865,6.59
7/13/2017,2131.16,2131.16,2131.16,2131.16,0.007,6.59,5.7,1.81,12.81,4.37,82.855,6.59
7/12/2017,2116.31,2116.31,2116.31,2116.31,-0.0048,6.59,5.7,1.81,12.81,4.37,82.825,6.59
7/11/2017,2126.6,2126.6,2126.6,2126.6,0.0021,6.59,5.7,1.81,12.81,4.37,82.805,6.59
7/10/2017,2122.14,2122.14,2122.14,2122.14,0.0066,6.59,5.7,1.81,12.81,4.37,82.795,6.59
7/9/2017,2108.27,2108.27,2108.27,2108.27,0.0022,6.59,5.7,1.81,12.81,4.37,82.795,6.59
7/6/2017,2103.57,2103.57,2103.57,2103.57,-0.0081,6.59,5.7,1.81,12.81,4.37,82.795,6.59
7/5/2017,2120.77,2120.77,2120.77,2120.77,0.003,6.59,5.7,1.81,12.81,4.37,82.775,6.59
7/4/2017,2114.42,2114.42,2114.42,2114.42,0.0043,6.59,5.7,1.81,12.81,4.37,82.775,6.59
7/3/2017,2105.36,2105.36,2105.36,2105.36,0.0128,6.59,5.7,1.81,12.81,4.37,82.805,6.59
7/2/2017,2078.75,2078.75,2078.75,2078.75,-0.0024,6.59,5.7,1.81,12.81,4.37,82.795,6.59
6/29/2017,2083.8,2083.8,2083.8,2083.8,-0.0001,6.59,5.7,1.81,12.81,4.37,82.805,6.59
6/28/2017,2083.96,2083.96,2083.96,2083.96,0.0061,6.59,5.7,1.81,12.81,4.37,82.785,6.59
6/22/2017,2071.4,2071.4,2071.4,2071.4,0.004,6.59,5.7,1.81,12.81,4.37,82.785,6.59
6/21/2017,2063.07,2063.07,2063.07,2063.07,0.0066,6.59,5.7,1.81,12.81,4.37,82.65,6.59
6/20/2017,2049.52,2049.52,2049.52,2049.52,0.0082,6.59,5.7,1.81,12.81,4.37,82.755,6.59
6/19/2017,2032.88,2032.88,2032.88,2032.88,0.0009,6.59,5.7,1.81,12.81,4.37,82.67,6.59
6/18/2017,2031.01,2031.01,2031.01,2031.01,-0.0001,6.59,5.7,1.81,12.81,4.37,82.915,6.59
6/15/2017,2031.29,2031.29,2031.29,2031.29,0.002,6.59,5.7,1.81,12.81,4.37,82.665,6.59
6/14/2017,2027.14,2027.14,2027.14,2027.14,0.0002,6.59,5.7,1.81,12.81,4.37,82.605,6.59
6/13/2017,2026.64,2026.64,2026.64,2026.64,0.001,6.59,5.7,1.81,12.81,4.37,82.575,6.59
6/12/2017,2024.71,2024.71,2024.71,2024.71,-0.0037,6.59,5.7,1.81,12.81,4.37,82.595,6.59
6/11/2017,2032.28,2032.28,2032.28,2032.28,-0.0023,6.59,5.7,1.81,12.81,4.37,82.475,6.59
6/8/2017,2037.01,2037.01,2037.01,2037.01,-0.0033,6.59,5.7,1.81,12.81,4.37,82.485,6.59
6/7/2017,2043.8,2043.8,2043.8,2043.8,-0.0016,6.59,5.7,1.81,12.81,4.37,82.415,6.59
6/6/2017,2047.16,2047.16,2047.16,2047.16,0.0011,6.59,5.7,1.81,12.81,4.37,82.49,6.59
6/5/2017,2044.82,2044.82,2044.82,2044.82,0.0081,6.59,5.7,1.81,12.81,4.37,82.325,6.59
6/4/2017,2028.49,2028.49,2028.49,2028.49,0.0028,6.59,5.7,1.81,12.81,4.37,82.345,6.59
6/1/2017,2022.73,2022.73,2022.73,2022.73,0.0088,6.59,5.7,1.81,12.81,4.37,82.325,6.59
5/31/2017,2005.18,2005.18,2005.18,2005.18,0.0066,6.59,5.7,1.81,12.81,4.37,82.345,6.59
5/30/2017,1991.99,1991.99,1991.99,1991.99,0.0014,6.59,5.7,1.81,12.81,4.37,82.035,6.59
5/29/2017,1989.26,1989.26,1989.26,1989.26,-0.0026,6.59,5.7,1.81,12.81,4.37,84.955,6.59
5/28/2017,1994.47,1994.47,1994.47,1994.47,-0.0084,6.59,5.7,1.81,12.81,4.37,84.715,6.59
5/25/2017,2011.36,2011.36,2011.36,2011.36,0.0011,6.59,5.7,1.81,12.81,4.37,84.625,6.59
5/24/2017,2009.25,2009.25,2009.25,2009.25,0.0059,6.59,5.7,1.81,12.81,4.37,81.425,6.59
5/23/2017,1997.54,1997.54,1997.54,1997.54,0.0019,6.59,5.7,1.81,12.81,4.37,83.85,6.59
5/22/2017,1993.78,1993.78,1993.78,1993.78,0.0057,6.59,5.7,1.81,12.81,4.37,83.85,6.59
5/21/2017,1982.49,1982.49,1982.49,1982.49,-0.0047,6.59,5.7,1.81,12.81,4.37,83.195,6.59
5/18/2017,1991.79,1991.79,1991.79,1991.79,-0.0052,6.59,5.7,1.81,12.81,4.37,83.475,6.59
5/17/2017,2002.11,2002.11,2002.11,2002.11,0.0022,6.59,5.7,1.81,12.81,4.37,83.44,6.59
5/16/2017,1997.77,1997.77,1997.77,1997.77,-0.0023,6.59,5.7,1.81,12.81,4.37,83.4,6.59
5/15/2017,2002.33,2002.33,2002.33,2002.33,-0.0077,6.59,5.7,1.81,12.81,4.37,83.33,6.59
5/14/2017,2017.95,2017.95,2017.95,2017.95,-0.003,6.59,5.7,1.81,12.81,4.37,83.325,6.59
5/11/2017,2023.96,2023.96,2023.96,2023.96,-0.0011,6.59,5.7,1.81,12.81,4.37,83.325,6.59
5/9/2017,2026.18,2026.18,2026.18,2026.18,-0.0046,6.59,5.7,1.81,12.81,4.37,82.985,6.59
5/8/2017,2035.6,2035.6,2035.6,2035.6,0.0011,6.59,5.7,1.81,12.81,4.37,83.25,6.59
5/7/2017,2033.42,2033.42,2033.42,2033.42,-0.0001,6.59,5.7,1.81,12.81,4.37,82.84,6.59
5/4/2017,2033.72,2033.72,2033.72,2033.72,-0.0036,6.59,5.7,1.81,12.81,4.37,83.175,6.59
5/3/2017,2041.12,2041.12,2041.12,2041.12,0.0043,6.59,5.7,1.81,12.81,4.37,83.175,6.59
5/2/2017,2032.37,2032.37,2032.37,2032.37,0.0081,6.59,5.7,1.81,12.81,4.37,83.175,6.59
4/30/2017,2016.13,2016.13,2016.13,2016.13,-0.0091,6.59,5.7,1.81,12.81,4.37,82.805,6.59
4/27/2017,2034.71,2034.71,2034.71,2034.71,-0.0019,6.59,5.7,1.81,12.81,4.37,83.16,6.59
4/26/2017,2038.59,2038.59,2038.59,2038.59,0.006,6.59,5.7,1.81,12.81,4.37,83.16,6.59
4/25/2017,2026.35,2026.35,2026.35,2026.35,0.0033,6.59,5.7,1.81,12.81,4.37,82.895,6.59
4/24/2017,2019.71,2019.71,2019.71,2019.71,-0.0024,6.59,5.7,1.81,12.81,4.37,82.895,6.59
4/23/2017,2024.51,2024.51,2024.51,2024.51,-0.0126,6.59,5.7,1.81,12.81,4.37,83.1,6.59
4/20/2017,2050.43,2050.43,2050.43,2050.43,-0.0023,6.59,5.7,1.81,12.81,4.37,82.89,6.59
4/19/2017,2055.16,2055.16,2055.16,2055.16,-0.0005,6.59,5.7,1.81,12.81,4.37,83.1,6.59
4/18/2017,2056.18,2056.18,2056.18,2056.18,-0.0048,6.59,5.7,1.81,12.81,4.37,82.575,6.59
4/17/2017,2066.02,2066.02,2066.02,2066.02,0.0031,6.59,5.7,1.81,12.81,4.37,82.55,6.59
4/16/2017,2059.7,2059.7,2059.7,2059.7,-0.0132,6.59,5.7,1.81,12.81,4.37,82.435,6.59
4/13/2017,2087.33,2087.33,2087.33,2087.33,-0.003,6.59,5.7,1.81,12.81,4.37,80.89,6.59
4/12/2017,2093.59,2093.59,2093.59,2093.59,-0.0067,6.59,5.7,1.81,12.81,4.37,80.915,6.59
4/11/2017,2107.69,2107.69,2107.69,2107.69,-0.0041,6.59,5.7,1.81,12.81,4.37,80.875,6.59
4/10/2017,2116.45,2116.45,2116.45,2116.45,-0.0015,6.59,5.7,1.81,12.81,4.37,80.895,6.59
4/9/2017,2119.56,2119.56,2119.56,2119.56,-0.0069,6.59,5.7,1.81,12.81,4.37,81.555,6.59
4/6/2017,2134.19,2134.19,2134.19,2134.19,-0.0023,6.59,5.7,1.81,12.81,4.37,82.06,6.59
4/5/2017,2139.16,2139.16,2139.16,2139.16,-0.0021,6.59,5.7,1.81,12.81,4.37,82.045,6.59
4/4/2017,2143.66,2143.66,2143.66,2143.66,0.0131,6.59,5.7,1.81,12.81,4.37,81.395,6.59
4/3/2017,2115.98,2115.98,2115.98,2115.98,0.0154,6.59,5.7,1.81,12.81,4.37,80.885,6.59
4/2/2017,2083.9,2083.9,2083.9,2083.9,-0.0033,6.59,5.7,1.81,12.81,4.37,82.11,6.59
3/30/2017,2090.75,2090.75,2090.75,2090.75,-0.0044,6.59,5.7,1.81,12.81,4.37,81.5,6.59
3/29/2017,2099.89,2099.89,2099.89,2099.89,0.0022,6.59,5.7,1.81,12.81,4.37,81.955,6.59
3/28/2017,2095.19,2095.19,2095.19,2095.19,0.0113,6.59,5.7,1.81,12.81,4.37,82.28,6.59
3/27/2017,2071.79,2071.79,2071.79,2071.79,-0.0023,6.59,5.7,1.81,12.81,4.37,81.955,6.59
3/23/2017,2076.66,2076.66,2076.66,2076.66,-0.0002,6.59,5.7,1.81,12.81,4.37,82.205,6.59
3/22/2017,2077.13,2077.13,2077.13,2077.13,0.0054,6.59,5.7,1.81,12.81,4.37,81.47,6.59
3/21/2017,2065.91,2065.91,2065.91,2065.91,0.0021,6.59,5.7,1.81,12.81,4.37,81.975,6.59
3/20/2017,2061.54,2061.54,2061.54,2061.54,-0.0023,6.59,5.7,1.81,12.81,4.37,81.965,6.59
3/19/2017,2066.31,2066.31,2066.31,2066.31,0.0032,6.59,5.7,1.81,12.81,4.37,81.975,6.59
3/16/2017,2059.63,2059.63,2059.63,2059.63,0.004,6.59,5.7,1.81,12.81,4.37,80.845,6.59
3/15/2017,2051.33,2051.33,2051.33,2051.33,0.0038,6.59,5.7,1.81,12.81,4.37,82.125,6.59
3/14/2017,2043.64,2043.64,2043.64,2043.64,0.0001,6.59,5.7,1.81,12.81,4.37,80.815,6.59
3/13/2017,2043.38,2043.38,2043.38,2043.38,-0.0057,6.59,5.7,1.81,12.81,4.37,80.755,6.59
3/12/2017,2055.02,2055.02,2055.02,2055.02,0.0026,6.59,5.7,1.81,12.81,4.37,80.795,6.59
3/9/2017,2049.63,2049.63,2049.63,2049.63,0.0042,6.59,5.7,1.81,12.81,4.37,82.045,6.59
3/8/2017,2040.99,2040.99,2040.99,2040.99,0.0046,6.59,5.7,1.81,12.81,4.37,81.8,6.59
3/7/2017,2031.73,2031.73,2031.73,2031.73,0.0072,6.59,5.7,1.81,12.81,4.37,82.075,6.59
3/6/2017,2017.21,2017.21,2017.21,2017.21,0.0032,6.59,5.7,1.81,12.81,4.37,81.555,6.59
3/5/2017,2010.86,2010.86,2010.86,2010.86,-0.005,6.59,5.7,1.81,12.81,4.37,81.57,6.59
3/2/2017,2021.03,2021.03,2021.03,2021.03,-0.0001,6.59,5.7,1.81,12.81,4.37,81.37,6.59
3/1/2017,2021.25,2021.25,2021.25,2021.25,-0.0023,6.59,5.7,1.81,12.81,4.37,81.345,6.59
2/28/2017,2025.82,2025.82,2025.82,2025.82,-0.0019,6.59,5.7,1.81,12.81,4.37,81.305,6.59
2/27/2017,2029.67,2029.67,2029.67,2029.67,-0.0038,6.59,5.7,1.81,12.81,4.37,80.795,6.59
2/26/2017,2037.34,2037.34,2037.34,2037.34,0.0006,6.59,5.7,1.81,12.81,4.37,81.225,6.59
2/23/2017,2036.19,2036.19,2036.19,2036.19,0.0013,6.59,5.7,1.81,12.81,4.37,81.33,6.59
2/22/2017,2033.45,2033.45,2033.45,2033.45,0.0037,6.59,5.7,1.81,12.81,4.37,81.195,6.59
2/20/2017,2025.96,2025.96,2025.96,2025.96,0.0027,6.59,5.7,1.81,12.81,4.37,81.125,6.59
2/19/2017,2020.42,2020.42,2020.42,2020.42,-0.0036,6.59,5.7,1.81,12.81,4.37,81.165,6.59
2/16/2017,2027.68,2027.68,2027.68,2027.68,0.0011,6.59,5.7,1.81,12.81,4.37,81.195,6.59
2/15/2017,2025.53,2025.53,2025.53,2025.53,-0.0044,6.59,5.7,1.81,12.81,4.37,81.12,6.59
2/14/2017,2034.51,2034.51,2034.51,2034.51,0.0048,6.59,5.7,1.81,12.81,4.37,81.19,6.59
2/13/2017,2024.75,2024.75,2024.75,2024.75,0.0067,6.59,5.7,1.81,12.81,4.37,81.26,6.59
2/12/2017,2011.24,2011.24,2011.24,2011.24,0.0044,6.59,5.7,1.81,12.81,4.37,81.155,6.59
2/9/2017,2002.36,2002.36,2002.36,2002.36,0.0043,6.59,5.7,1.81,12.81,4.37,81.15,6.59
2/8/2017,1993.86,1993.86,1993.86,1993.86,0.0135,6.59,5.7,1.81,12.81,4.37,80.945,6.59
2/7/2017,1967.25,1967.25,1967.25,1967.25,0.0028,6.59,5.7,1.81,12.81,4.37,80.755,6.59
2/6/2017,1961.85,1961.85,1961.85,1961.85,0.0048,6.59,5.7,1.81,12.81,4.37,80.945,6.59
2/5/2017,1952.41,1952.41,1952.41,1952.41,-0.0023,6.59,5.7,1.81,12.81,4.37,80.855,6.59
2/2/2017,1956.89,1956.89,1956.89,1956.89,-0.0184,6.59,5.7,1.81,12.81,4.37,80.875,6.59
2/1/2017,1993.64,1993.64,1993.64,1993.64,0.0002,6.59,5.7,1.81,12.81,4.37,80.98,6.59
1/31/2017,1993.15,1993.15,1993.15,1993.15,0.0074,6.59,5.7,1.81,12.81,4.37,80.965,6.59
1/30/2017,1978.46,1978.46,1978.46,1978.46,-0.0124,6.59,5.7,1.81,12.81,4.37,80.755,6.59
1/29/2017,2003.24,2003.24,2003.24,2003.24,-0.0173,6.59,5.7,1.81,12.81,4.37,80.955,6.59
1/26/2017,2038.48,2038.48,2038.48,2038.48,0.0051,6.59,5.7,1.81,12.81,4.37,80.925,6.59
1/25/2017,2028.06,2028.06,2028.06,2028.06,-0.006,6.59,5.7,1.81,12.81,4.37,80.755,6.59
1/24/2017,2040.26,2040.26,2040.26,2040.26,0.0077,6.59,5.7,1.81,12.81,4.37,81.225,6.59
1/23/2017,2024.63,2024.63,2024.63,2024.63,0.0064,6.59,5.7,1.81,12.81,4.37,81.325,6.59
1/22/2017,2011.72,2011.72,2011.72,2011.72,0.0141,6.59,5.7,1.81,12.81,4.37,80.695,6.59
